modal2,image,Answer.time_in_minutes,rating1,rating_other,sentence2,workerid,rating2,type,modal1,percent_window,condition,reverse_sent_order,sentence1,Answer.condition
might,./stim/images/prob_50_4.png,34.47635,0,0,You might get one.,5,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,34.47635,0,0,You might get one.,5,1,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,34.47635,1,0,You might get one.,5,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,34.47635,0,0,You might get one.,5,1,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,34.47635,0,1,You might get one.,5,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,34.47635,0,0.9199999999999999,You might get one.,5,0.08,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,34.47635,0,1,You might get one.,5,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,22.279766666666667,0,1,You might get one.,6,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,22.279766666666667,0.19999999999999996,0,You might get one.,6,0.8,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,22.279766666666667,0,0.4,You might get one.,6,0.6,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,22.279766666666667,0.75,0,You might get one.,6,0.25,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,22.279766666666667,0,1,You might get one.,6,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_5.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_4.png,22.279766666666667,1,0,You might get one.,6,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,22.279766666666667,0,1,You might get one.,6,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,22.279766666666667,1,0,You might get one.,6,0,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,22.279766666666667,1,0,You might get one.,6,0,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_1.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,22.279766666666667,1,0,You might get one.,6,0,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,22.279766666666667,0,1,You might get one.,6,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,22.279766666666667,0,1,You might get one.,6,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,22.279766666666667,0,1,You might get one.,6,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_3.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,22.279766666666667,0,1,You might get one.,6,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,22.279766666666667,1,0,You might get one.,6,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,22.279766666666667,0,1,You might get one.,6,0,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_1.png,22.279766666666667,0,1,You might get one.,6,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,22.279766666666667,0,0,You might get one.,6,1,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,22.279766666666667,0,0,You might get one.,6,1,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,12.481566666666666,0.6199999999999998,0,You might get one.,7,0.38000000000000034,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,12.481566666666666,0.43000000000000005,1.1102230246251565e-16,You might get one.,7,0.57,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,12.481566666666666,0.26,0,You might get one.,7,0.74,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,12.481566666666666,0.21000000000000008,0,You might get one.,7,0.79,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,12.481566666666666,0.20999999999999996,0,You might get one.,7,0.79,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,12.481566666666666,0.20999999999999985,0,You might get one.,7,0.79,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_5.png,12.481566666666666,0.18999999999999995,0,You might get one.,7,0.81,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,12.481566666666666,0.2899999999999999,0,You might get one.,7,0.71,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,12.481566666666666,0.18999999999999995,0,You might get one.,7,0.81,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,12.481566666666666,0.19999999999999996,0,You might get one.,7,0.8,window_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_5.png,12.481566666666666,0.2500000000000001,0,You might get one.,7,0.75,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,12.481566666666666,0.18999999999999995,0,You might get one.,7,0.81,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_1.png,12.481566666666666,0.2499999999999999,0,You might get one.,7,0.75,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,12.481566666666666,0.18999999999999995,0,You might get one.,7,0.81,window_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,12.481566666666666,0.18999999999999995,1.1102230246251565e-16,You might get one.,7,0.81,window_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,12.481566666666666,0.18999999999999995,1.1102230246251565e-16,You might get one.,7,0.81,window_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,12.481566666666666,0.21999999999999997,0,You might get one.,7,0.78,aisle_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,12.481566666666666,0.2500000000000001,0,You might get one.,7,0.75,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_2.png,12.481566666666666,0.2500000000000001,0,You might get one.,7,0.75,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,12.481566666666666,0.20000000000000007,0,You might get one.,7,0.8,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,12.481566666666666,0.19999999999999984,0,You might get one.,7,0.8,window_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,12.481566666666666,0.19999999999999996,0,You might get one.,7,0.8,aisle_5,probably,0,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_5.png,12.481566666666666,0.16999999999999993,1.1102230246251565e-16,You might get one.,7,0.83,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,12.481566666666666,0.1299999999999999,0,You might get one.,7,0.87,window_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,12.481566666666666,0.08999999999999997,0,You might get one.,7,0.91,aisle_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_100_2.png,12.481566666666666,0.07999999999999996,1.1102230246251565e-16,You might get one.,7,0.92,aisle_5,probably,100,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,12.481566666666666,0.04999999999999993,2.220446049250313e-16,You might get one.,7,0.95,window_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,12.481566666666666,0.04999999999999993,2.220446049250313e-16,You might get one.,7,0.95,window_5,probably,90,5,1,You'll probably get one.,undefined
might,./stim/images/prob_50_5.png,12.481566666666666,0.05999999999999994,1.1102230246251565e-16,You might get one.,7,0.94,aisle_5,probably,50,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_4.png,12.481566666666666,0.050000000000000155,1.1102230246251565e-16,You might get one.,7,0.95,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_40_4.png,12.481566666666666,0.07999999999999996,0,You might get one.,7,0.92,window_5,probably,40,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_3.png,12.481566666666666,0.02000000000000013,1.1102230246251565e-16,You might get one.,7,0.98,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_75_2.png,12.481566666666666,0.039999999999999925,2.220446049250313e-16,You might get one.,7,0.96,aisle_5,probably,75,5,1,You'll probably get one.,undefined
might,./stim/images/prob_10_2.png,12.481566666666666,0.039999999999999925,1.1102230246251565e-16,You might get one.,7,0.96,aisle_5,probably,10,5,1,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,12.481566666666666,0.039999999999999925,0,You might get one.,7,0.96,aisle_5,probably,60,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_1.png,12.481566666666666,0.050000000000000155,1.1102230246251565e-16,You might get one.,7,0.95,aisle_5,probably,25,5,1,You'll probably get one.,undefined
might,./stim/images/prob_25_4.png,5.698066666666667,0.83,0,You might get one.,8,0.16999999999999993,window_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,5.698066666666667,0.76,0,You might get one.,8,0.24,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,5.698066666666667,0.78,0,You might get one.,8,0.21999999999999997,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_3.png,5.698066666666667,0.69,0,You might get one.,8,0.31000000000000005,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,5.698066666666667,0.76,0,You might get one.,8,0.24,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_4.png,5.698066666666667,0.58,0,You might get one.,8,0.42000000000000004,window_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,5.698066666666667,0.52,0,You might get one.,8,0.4800000000000001,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_3.png,5.698066666666667,1,0,You might get one.,8,0,aisle_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,5.698066666666667,1,0,You might get one.,8,0,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_5.png,5.698066666666667,0,0,You might get one.,8,1,window_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_3.png,5.698066666666667,0,1,You might get one.,8,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_4.png,5.698066666666667,0,1,You might get one.,8,0,window_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,5.698066666666667,0.64,0,You might get one.,8,0.3599999999999999,window_5,probably,75,5,0,You'll probably get one.,undefined
might,./stim/images/prob_40_2.png,5.698066666666667,0.33,0,You might get one.,8,0.6699999999999999,window_5,probably,40,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_2.png,5.698066666666667,1,0,You might get one.,8,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_3.png,5.698066666666667,0.51,0,You might get one.,8,0.4899999999999999,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_10_1.png,5.698066666666667,0.94,0,You might get one.,8,0.06000000000000005,aisle_5,probably,10,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_3.png,5.698066666666667,0.16,0,You might get one.,8,0.84,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_60_1.png,5.698066666666667,0.28,0,You might get one.,8,0.72,aisle_5,probably,60,5,0,You'll probably get one.,undefined
might,./stim/images/prob_25_2.png,5.698066666666667,0.24,0,You might get one.,8,0.76,aisle_5,probably,25,5,0,You'll probably get one.,undefined
might,./stim/images/prob_0_5.png,5.698066666666667,1,0,You might get one.,8,0,aisle_5,probably,0,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_5.png,5.698066666666667,1,0,You might get one.,8,0,window_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_100_4.png,5.698066666666667,1,0,You might get one.,8,0,window_5,probably,100,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_4.png,5.698066666666667,1,0,You might get one.,8,0,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_2.png,5.698066666666667,1,0,You might get one.,8,0,aisle_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_90_1.png,5.698066666666667,0,0,You might get one.,8,1,aisle_5,probably,90,5,0,You'll probably get one.,undefined
might,./stim/images/prob_50_3.png,5.698066666666667,0,0,You might get one.,8,1,window_5,probably,50,5,0,You'll probably get one.,undefined
might,./stim/images/prob_75_5.png,5.698066666666667,0,0,You might get one.,8,1,aisle_5,probably,75,5,0,You'll probably get one.,undefined
