percent_window,Answer.condition,sentence2,rating_other,rating2,workerid,reverse_sent_order,Answer.time_in_minutes,type,modal1,rating1,image,sentence1,condition,modal2
100,undefined,You might get one.,1,0,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_100_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_40_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,5,0,12.181216666666666,window_3,probably,1,./stim/images/prob_90_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.51,5,0,12.181216666666666,aisle_3,probably,0.48,./stim/images/prob_60_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,1,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_10_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_100_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,1,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_40_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0,5,0,12.181216666666666,window_3,probably,1,./stim/images/prob_75_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.42,5,0,12.181216666666666,window_3,probably,0.5800000000000001,./stim/images/prob_75_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,5,0,12.181216666666666,aisle_3,probably,0,./stim/images/prob_100_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,5,0,12.181216666666666,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,1,5,0,12.181216666666666,aisle_3,probably,0,./stim/images/prob_75_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,1,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_10_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_0_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_50_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.71,5,0,12.181216666666666,aisle_3,probably,0.2899999999999999,./stim/images/prob_40_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,5,0,12.181216666666666,window_3,probably,0,./stim/images/prob_50_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.31000000000000005,5,0,12.181216666666666,aisle_3,probably,0.69,./stim/images/prob_40_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,5,0,12.181216666666666,aisle_3,probably,0,./stim/images/prob_50_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,1,5,0,12.181216666666666,aisle_3,probably,0,./stim/images/prob_50_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.45,5,0,12.181216666666666,window_3,probably,0.55,./stim/images/prob_60_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.22999999999999998,5,0,12.181216666666666,aisle_3,probably,0.77,./stim/images/prob_25_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,1,5,0,12.181216666666666,aisle_3,probably,0,./stim/images/prob_90_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.72,0.24,6,0,14.377733333333333,window_3,probably,0.04,./stim/images/prob_10_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.8899999999999999,0.11,6,0,14.377733333333333,window_3,probably,0,./stim/images/prob_10_3.png,You'll probably get one.,3,might
10,undefined,You might get one.,0,0.24,6,0,14.377733333333333,aisle_3,probably,0.76,./stim/images/prob_10_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.1399999999999999,0.77,6,0,14.377733333333333,aisle_3,probably,0.09,./stim/images/prob_50_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,2.220446049250313e-16,0.3999999999999999,6,0,14.377733333333333,aisle_3,probably,0.6,./stim/images/prob_25_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.010000000000000009,0.69,6,0,14.377733333333333,aisle_3,probably,0.3,./stim/images/prob_40_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.83,6,0,14.377733333333333,aisle_3,probably,0.17,./stim/images/prob_50_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,6,0,14.377733333333333,window_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,6,0,14.377733333333333,aisle_3,probably,0,./stim/images/prob_100_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.84,6,0,14.377733333333333,window_3,probably,0.16,./stim/images/prob_60_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,6,0,14.377733333333333,aisle_3,probably,1,./stim/images/prob_0_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.6000000000000001,0.31,6,0,14.377733333333333,aisle_3,probably,0.09,./stim/images/prob_75_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,6,0,14.377733333333333,window_3,probably,1,./stim/images/prob_90_1.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.6099999999999999,6,0,14.377733333333333,window_3,probably,0.39,./stim/images/prob_60_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0.1299999999999999,6,0,14.377733333333333,window_3,probably,0.87,./stim/images/prob_90_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0,6,0,14.377733333333333,window_3,probably,1,./stim/images/prob_100_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.84,0.16,6,0,14.377733333333333,aisle_3,probably,0,./stim/images/prob_90_5.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.84,6,0,14.377733333333333,window_3,probably,0.16,./stim/images/prob_50_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0,0,6,0,14.377733333333333,window_3,probably,1,./stim/images/prob_100_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.62,6,0,14.377733333333333,aisle_3,probably,0.38,./stim/images/prob_25_3.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.02000000000000013,0.44,6,0,14.377733333333333,window_3,probably,0.54,./stim/images/prob_75_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.88,6,0,14.377733333333333,aisle_3,probably,0.12,./stim/images/prob_60_3.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.84,6,0,14.377733333333333,window_3,probably,0.16,./stim/images/prob_40_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.86,6,0,14.377733333333333,window_3,probably,0.14,./stim/images/prob_40_2.png,You'll probably get one.,3,might
50,undefined,You might get one.,0,0.89,6,0,14.377733333333333,window_3,probably,0.11,./stim/images/prob_50_3.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0.88,6,0,14.377733333333333,window_3,probably,0.12,./stim/images/prob_25_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.31000000000000005,6,0,14.377733333333333,window_3,probably,0.69,./stim/images/prob_75_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.7,0.3,6,0,14.377733333333333,aisle_3,probably,0,./stim/images/prob_90_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,6,0,14.377733333333333,window_3,probably,0,./stim/images/prob_0_2.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.18999999999999995,0.64,6,0,14.377733333333333,aisle_3,probably,0.17,./stim/images/prob_60_5.png,You'll probably get one.,3,might
0,undefined,You might get one.,0,0,6,0,14.377733333333333,aisle_3,probably,1,./stim/images/prob_0_5.png,You'll probably get one.,3,might
40,undefined,You might get one.,0,0.76,6,0,14.377733333333333,aisle_3,probably,0.24,./stim/images/prob_40_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,6,0,14.377733333333333,aisle_3,probably,0,./stim/images/prob_100_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.9,6,0,14.377733333333333,aisle_3,probably,0.1,./stim/images/prob_75_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.040000000000000036,0.78,6,0,14.377733333333333,window_3,probably,0.18,./stim/images/prob_25_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.050000000000000044,0.06,6,0,14.377733333333333,aisle_3,probably,0.89,./stim/images/prob_10_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.2899999999999999,0.3700000000000002,7,0,12.521016666666666,window_3,probably,0.33999999999999986,./stim/images/prob_25_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.29000000000000004,0.34,7,0,12.521016666666666,aisle_3,probably,0.37,./stim/images/prob_60_3.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.30999999999999994,0.42,7,0,12.521016666666666,aisle_3,probably,0.27,./stim/images/prob_60_2.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.47,0.23,7,0,12.521016666666666,aisle_3,probably,0.2999999999999998,./stim/images/prob_10_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.43,0.25,7,0,12.521016666666666,window_3,probably,0.32,./stim/images/prob_50_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.24,0.30000000000000004,7,0,12.521016666666666,window_3,probably,0.46,./stim/images/prob_0_2.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.33999999999999997,0.43000000000000016,7,0,12.521016666666666,aisle_3,probably,0.22999999999999987,./stim/images/prob_0_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.25,0.25,7,0,12.521016666666666,window_3,probably,0.5,./stim/images/prob_10_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.24,0.42000000000000004,7,0,12.521016666666666,window_3,probably,0.33999999999999997,./stim/images/prob_60_5.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.2799999999999999,0.31,7,0,12.521016666666666,window_3,probably,0.41,./stim/images/prob_90_1.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.3999999999999999,0.36,7,0,12.521016666666666,aisle_3,probably,0.24,./stim/images/prob_75_1.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.28000000000000014,0.26,7,0,12.521016666666666,window_3,probably,0.46,./stim/images/prob_25_3.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.3,0.41,7,0,12.521016666666666,window_3,probably,0.29000000000000004,./stim/images/prob_0_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0.15999999999999992,0.5,7,0,12.521016666666666,window_3,probably,0.34,./stim/images/prob_60_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.30000000000000004,0.23,7,0,12.521016666666666,aisle_3,probably,0.47,./stim/images/prob_75_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,0.3899999999999999,0.45,7,0,12.521016666666666,aisle_3,probably,0.16,./stim/images/prob_0_4.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.42,0.21999999999999997,7,0,12.521016666666666,window_3,probably,0.36,./stim/images/prob_40_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.33999999999999986,0.26,7,0,12.521016666666666,aisle_3,probably,0.4,./stim/images/prob_25_1.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.19999999999999996,0.62,7,0,12.521016666666666,aisle_3,probably,0.18,./stim/images/prob_90_3.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.35,0.37,7,0,12.521016666666666,window_3,probably,0.28,./stim/images/prob_50_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.33000000000000007,0.25,7,0,12.521016666666666,window_3,probably,0.42,./stim/images/prob_100_5.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.4099999999999999,0.21,7,0,12.521016666666666,window_3,probably,0.38,./stim/images/prob_100_2.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.28,0.21,7,0,12.521016666666666,window_3,probably,0.51,./stim/images/prob_90_4.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.42000000000000004,0.39,7,0,12.521016666666666,window_3,probably,0.19,./stim/images/prob_75_3.png,You'll probably get one.,3,might
90,undefined,You might get one.,0.20999999999999996,0.3,7,0,12.521016666666666,aisle_3,probably,0.49,./stim/images/prob_90_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.30000000000000004,0.49,7,0,12.521016666666666,aisle_3,probably,0.21,./stim/images/prob_40_4.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.17999999999999994,0.27,7,0,12.521016666666666,aisle_3,probably,0.55,./stim/images/prob_50_5.png,You'll probably get one.,3,might
75,undefined,You might get one.,0.26,0.5,7,0,12.521016666666666,window_3,probably,0.24,./stim/images/prob_75_1.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.28,0.36,7,0,12.521016666666666,window_3,probably,0.36,./stim/images/prob_40_3.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.44999999999999996,0.35,7,0,12.521016666666666,aisle_3,probably,0.2,./stim/images/prob_100_1.png,You'll probably get one.,3,might
50,undefined,You might get one.,0.09000000000000008,0.4,7,0,12.521016666666666,aisle_3,probably,0.51,./stim/images/prob_50_2.png,You'll probably get one.,3,might
40,undefined,You might get one.,0.16000000000000003,0.51,7,0,12.521016666666666,aisle_3,probably,0.33,./stim/images/prob_40_1.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.30000000000000004,0.43,7,0,12.521016666666666,window_3,probably,0.27,./stim/images/prob_10_4.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.32999999999999985,0.33,7,0,12.521016666666666,aisle_3,probably,0.34,./stim/images/prob_25_1.png,You'll probably get one.,3,might
100,undefined,You might get one.,0.29000000000000004,0.48,7,0,12.521016666666666,aisle_3,probably,0.23,./stim/images/prob_100_4.png,You'll probably get one.,3,might
10,undefined,You might get one.,0.27000000000000013,0.19,7,0,12.521016666666666,aisle_3,probably,0.54,./stim/images/prob_10_4.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.96,8,1,12.185433333333334,aisle_3,probably,0.040000000000000036,./stim/images/prob_60_1.png,You'll probably get one.,3,might
0,undefined,You might get one.,1,0,8,1,12.185433333333334,window_3,probably,0,./stim/images/prob_0_5.png,You'll probably get one.,3,might
60,undefined,You might get one.,0,0.09000000000000008,8,1,12.185433333333334,window_3,probably,0.91,./stim/images/prob_60_4.png,You'll probably get one.,3,might
100,undefined,You might get one.,1,0,8,1,12.185433333333334,aisle_3,probably,0,./stim/images/prob_100_2.png,You'll probably get one.,3,might
75,undefined,You might get one.,0,0.26,8,1,12.185433333333334,window_3,probably,0.74,./stim/images/prob_75_4.png,You'll probably get one.,3,might
90,undefined,You might get one.,0,0,8,1,12.185433333333334,window_3,probably,1,./stim/images/prob_90_2.png,You'll probably get one.,3,might
25,undefined,You might get one.,0,0,8,1,12.185433333333334,aisle_3,probably,1,./stim/images/prob_25_5.png,You'll probably get one.,3,might
25,undefined,You might get one.,0.29000000000000004,0.71,8,1,12.185433333333334,window_3,probably,0,./stim/images/prob_25_4.png,You'll probably get one.,3,might
